2023-02-02 18:49:52.125493,38,3.556,-3.50000,2.9044,4.7716,3.0000,3.3027299999999995,0.00686659304167651,10,-3.5,0.0,None
2023-02-02 18:59:55.525488,39,3.557,-4.20000,2.8918,4.7241,3.0000,3.3139700000000003,0.005551765484960654,10,-4.200000000000001,8.881784197001252e-16,None
2023-02-02 19:10:00.845206,40,3.557,-4.90000,2.9122,4.7552,3.0000,3.3213999999999997,0.003229551052391058,10,-4.9,0.0,None
2023-02-02 19:20:04.161044,41,3.559,-5.60000,2.9168,4.6493,3.0000,3.3256900000000003,0.007676906929226018,10,-5.6,0.0,None
2023-02-02 19:30:10.531472,42,3.560,-6.30000,2.9029,4.6997,3.0000,3.3346000000000005,0.009328343904466565,10,-6.299999999999999,8.881784197001252e-16,None
2023-02-02 19:40:22.865465,43,3.578,-7.00000,2.8950,4.9444,3.0000,3.3433900000000003,0.007589262151223856,10,-7.0,0.0,None
2023-02-02 19:52:24.717952,44,3.563,-7.00000,4.8869,5.0930,5.0000,5.21297,0.004209049773998948,10,-7.0,0.0,None
2023-02-02 20:02:15.252382,45,3.592,-6.30000,4.8780,5.0523,5.0000,5.21446,0.0053554084811525664,10,-6.299999999999999,8.881784197001252e-16,None
2023-02-02 20:12:24.033514,46,3.588,-5.60000,4.8765,5.0886,5.0000,5.2125,0.008649508656565294,10,-5.6,0.0,None
2023-02-02 20:22:04.996487,47,3.590,-4.90000,4.8820,4.9624,5.0000,5.20823,0.005364895152749901,10,-4.9,0.0,None
2023-02-02 20:32:14.074447,48,3.584,-4.20000,4.8739,4.8791,5.0000,5.20575,0.005494406246356446,10,-4.200000000000001,8.881784197001252e-16,None
2023-02-02 20:42:24.273464,49,3.581,-3.50000,4.8666,4.9801,5.0000,5.204780000000001,0.006467426072248494,10,-3.5,0.0,None
2023-02-02 20:52:30.723505,50,3.579,-2.80000,4.8894,5.0513,5.0000,5.20185,0.003335341062020417,10,-2.8,0.0,None
2023-02-02 21:02:38.643475,51,3.576,-2.10000,4.8757,5.0433,5.0000,5.191069999999999,0.006876488929679082,10,-2.1000000000000005,4.440892098500626e-16,None
2023-02-02 21:12:50.994419,52,3.577,-1.40000,4.8709,4.9828,5.0000,5.19626,0.0057257663242573295,10,-1.4,0.0,None
2023-02-02 21:23:00.698508,53,3.578,-0.70000,4.8932,5.0581,5.0000,5.18761,0.00587255481030196,10,-0.7,0.0,None
2023-02-02 21:33:05.262473,54,3.590,0.00000,4.8942,5.1216,5.0000,5.1904699999999995,0.0076964992041837176,10,0.0,0.0,None
2023-02-02 21:43:10.588233,55,3.591,0.70000,4.8814,4.9932,5.0000,5.19177,0.006034243946013483,10,0.7,0.0,None
2023-02-02 21:52:51.531426,56,3.580,1.40000,4.8977,4.9993,5.0000,5.188860000000001,0.004111739291346188,10,1.3999700000000002,4.582575694955335e-05,None
2023-02-02 22:02:39.630090,57,3.574,2.10000,4.8745,4.9846,5.0000,5.19456,0.005209069014708838,10,2.1000000000000005,4.440892098500626e-16,None
2023-02-02 22:12:57.130065,58,3.565,2.80000,4.8835,5.0495,5.0000,5.195410000000001,0.00797953006135087,10,2.8,0.0,None
2023-02-02 22:23:06.916534,59,3.566,3.50000,4.8828,4.9511,5.0000,5.20122,0.005094467587491297,10,3.5,0.0,None
2023-02-02 22:33:08.309491,60,3.565,4.20000,4.8715,4.9594,5.0000,5.20513,0.002229820620588204,10,4.200000000000001,8.881784197001252e-16,None
2023-02-02 22:43:19.686204,61,3.565,4.90000,4.8693,5.0519,5.0000,5.20885,0.007137121268410575,10,4.9,0.0,None
2023-02-02 22:53:01.316081,62,3.571,5.60000,4.8853,4.8627,5.0000,5.20941,0.005115163731494965,10,5.6,0.0,None
2023-02-02 23:03:08.718094,63,3.572,6.30000,4.8691,4.7949,5.0000,5.21309,0.005006885259320594,10,6.299999999999999,8.881784197001252e-16,None
2023-02-02 23:13:19.964361,64,3.578,7.00000,4.8821,4.9651,5.0000,5.212940000000001,0.002725509126750418,10,7.0,0.0,None
2023-02-02 23:25:27.617457,65,3.555,7.00000,7.3499,4.9889,7.5000,7.582890000000001,0.003590389950966319,10,7.0,0.0,None
2023-02-02 23:35:34.000082,66,3.578,6.30000,7.3646,5.0760,7.5000,7.589,0.004249470555257444,10,6.299999999999999,8.881784197001252e-16,None
2023-02-02 23:45:43.087478,67,3.576,5.60000,7.3460,4.9341,7.5000,7.59478,0.0055014179990253475,10,5.6,0.0,None
2023-02-02 23:55:54.556490,68,3.573,4.90000,7.3495,4.8807,7.5000,7.596990000000001,0.003748719781472197,10,4.9,0.0,None
2023-02-03 00:05:56.841428,69,3.573,4.20000,7.3506,4.8590,7.5000,7.5997699999999995,0.005908646207042739,10,4.200000000000001,8.881784197001252e-16,None
2023-02-03 00:16:11.024468,70,3.568,3.50000,7.3814,4.9510,7.5000,7.6016900000000005,0.003647588244306201,10,3.5,0.0,None
2023-02-03 00:26:25.271469,71,3.566,2.80000,7.3856,5.1051,7.5000,7.601989999999999,0.0034849533712804845,10,2.8,0.0,None
2023-02-03 00:36:37.079416,72,3.565,2.10000,7.3382,4.8234,7.5000,7.60251,0.005808003099172624,10,2.1000000000000005,4.440892098500626e-16,None
2023-02-03 00:46:24.459491,73,3.569,1.40000,7.3491,4.8163,7.5000,7.60275,0.0050138308707016405,10,1.4,0.0,None
2023-02-03 00:56:33.283468,74,3.567,0.70000,7.3478,4.8769,7.5000,7.5996,0.004780167361086791,10,0.7,0.0,None
2023-02-03 01:06:44.404488,75,3.576,0.00000,7.3475,4.9758,7.5000,7.60021,0.007535442919961639,10,0.0,0.0,None
2023-02-03 01:16:29.069620,76,3.583,-0.70000,7.3535,4.9741,7.5000,7.60672,0.004868634305429036,10,-0.7,0.0,None
2023-02-03 01:26:27.867423,77,3.563,-1.40000,7.3525,4.9473,7.5000,7.60224,0.004702382374924434,10,-1.4,0.0,None
2023-02-03 01:36:32.844542,78,3.560,-2.10000,7.3596,5.0701,7.5000,7.59845,0.0033720172004306393,10,-2.1000000000000005,4.440892098500626e-16,None
2023-02-03 01:46:38.932463,79,3.558,-2.80000,7.3310,4.8608,7.5000,7.6010800000000005,0.0065537470198352675,10,-2.8,0.0,None
2023-02-03 01:56:39.977194,80,3.558,-3.50000,7.3232,5.0733,7.5000,7.600550000000001,0.0063028961597031774,10,-3.5,0.0,None
2023-02-03 02:06:48.485481,81,3.557,-4.20000,7.3529,4.8257,7.5000,7.597320000000001,0.006010790297456728,10,-4.200000000000001,8.881784197001252e-16,None
2023-02-03 02:16:57.137489,82,3.559,-4.90000,7.3524,5.0751,7.5000,7.596210000000001,0.00491801789341992,10,-4.9,0.0,None
2023-02-03 02:27:06.678548,83,3.561,-5.60000,7.3458,4.8831,7.5000,7.59144,0.006876510743102247,10,-5.6,0.0,None
2023-02-03 02:37:20.277564,84,3.564,-6.30000,7.3464,4.8933,7.5000,7.59155,0.005703726851804914,10,-6.299999999999999,8.881784197001252e-16,None
2023-02-03 02:47:55.941436,85,3.567,-7.00000,7.3335,4.9233,7.5000,7.58678,0.003342693524689417,10,-7.0,0.0,None
